ID,Journal Name,ISSNs,Q14,Q18
bb107a7d118b452791862c9c14b4f27c,Revista de la Facultad de Ciencias Veterinarias de la Universidad Central de Venezuela,0258-6576,False,False
bb85506b6b49499bb0835c645f308037,Intellectum,1790-8426,False,False
bb9ad4cd43cd4b2e8011064c6d0fa1a6,"Genomics, Society and Policy",1746-5354,False,False
bbba695297824d6eac5d6aebaca4cab5,Plant Tissue Culture & Biotechnology,"1817-3721, 1818-8745",False,False
bbdf8039f711421e83229dcabf63b2d9,Open Tropical Medicine Journal,1874-3153,False,False
bbf1198a5eda44048df1f4c44eb1ba2c,"Brain, behavior and evolution.",0006-8977,False,False
bc232e69e7a1456f89192f70f7e3fe41,The Internet Journal of Microbiology,1937-8289,False,False
bc4547fa0b884170a83b7810f9aacbf7,Journal of Interactive Media in Education,XXXX-XXXX,False,False
bc86b715d32c4b33b71501981ff4b5a7,International Journal of Latest Trends in Engineering and Technology,"2278-621X, 2319-3778",False,False
bce6546e62de4d5c9165d449f0f443be,Journal of Fluorescence,"1573-4994, 1053-0509",False,False
bcf7aca92e9b4a67976a1a2a17feb9f9,International Journal of Open Problems in Computer Science and Mathematics,1998-6262,False,False
bd23eac3ae26455fa40d2bb0b44f29af,Health Policy and Development,"1728-6107, 2073-0683",False,False
bd2bf43a37e5464d8eb4fa6c8d0f639e,"Onomázein : Revista de Lingüística, Filología y Traducción","0717-1285, 0718-5758",False,False
bdca2c38d50b46958e02fa2389f5bea8,TSW Holistic Health & Medicine,1749-494X,False,False
be11be9d54564ac48fb066cf5810126c,Boletín Biológica,1852-8864,False,False
be50beee540d4efb9509f0682e1191c2,Veredas : Revista de Estudos Lingüísticos,"1982-2243, 1415-2533",False,False
be66e6cf13924ad98d2a9cbfa87f6d13,Academic Research International,"2223-9944, 2223-9553",False,False
be6da7ae834a479dbd4cbca8e3d1a8b5,Interdisciplinary Journal of e-Learning and Learning Objects,"1552-2237, 1552-2210",False,False
be8c24c82dc14472bf7e28b0621e306b,Revista Chilena de Antropología,"0716-3312, 0719-1472",False,False
bec42b5cf09049d08490e1d31f524503,Topclass Journal of Herbal Medicine,2315-8840,False,False
bedb6a0fa7f1426d90a6f8964bdebcb2,Journal of the Meteorological Society of Japan,"0026-1165, 2186-9057",False,False
beea15538d874207864c0cc25325174b,International Journal of Biological and Medical Research ,0976-6685,False,False
bef5dc600efc4fff9d27f13d0bb82035,Veritas : Revista de Filosofía y Teología ,"0717-4675, 0718-9273",False,False
bf4608367af749a89204eff66fda9776,Boletín SAO,0123-9082,False,False
bf574a9b93ba47c4af4265a2184669aa,The European Journal of Psychiatry,0213-6163,False,False
bf5e5686eecd45879bf38324ac6cd321,Medicine 2.0,1923-2195,False,False
bf698cc399d14b58bb4aed491167063b,Journal of Materials and Environmental Science,2028-2508,False,False
bf9ac7d4ad47464eb7b5371dbcf7280b,Olhar de Professor,"1984-0187, 1518-5648",False,False
bf9facd3dce1448cb9853a0d02322bc6,German Risk and Insurance Review,1860-5400,False,False
bfa4751a82354dbaaca9d18b4dcdd8b2,Journal of Software Engineering and Applications,"1945-3116, 1945-3124",False,False
bfdb5771c7954d5ea382feaabcf62c4b,Scholarly Research Exchange,"1687-8302, 1687-8299",False,False
bfe4524d4a304d6ead4bc7f4c3ffa0af,Revista Latinoamericana de Metalurgia y Materiales,0255-6952,False,False
c017274cdf7c49f09e2fa2875d6475d2,Journal of Global Research in Computer Science,2229-371X,False,False
c03183aa27fd46c1be43cd7c8fef8b0b,Open Information Systems Journal,1874-1339,False,False
c074882e11d24bdaad6c970237ba428b,Bulletin of Applied Mechanics,1801-1217,False,False
c075a5b25fb0432a93d164cac8312c4c,Multimedia Tools and Applications,"1573-7721, 1380-7501",False,False
c075a9e6a0904afdbef6f824231a827d,Lingua Montenegrina,1800-7007,False,False
c075f95299624ab4a7d6f37125bbb0d2,The Biologist (Lima),"1816-0719, 1994-9073",False,False
c09822a85393407d93796517505c58a9,Rock Mechanics and Rock Engineering,"1434-453X, 0723-2632",False,False
c12f822549104428b690e7bea61b2b11,Health,"1949-5005, 1949-4998",False,False
c134334757864e708094f407584ed4c0,Clinical Orthopaedics and Related Research,"0009-921X, 1528-1132",False,False
c139e70b0a36431f98fcda2d3980efd2,Toxicological & Environmental Chemistry,"0277-2248, 1029-0486",False,False
c177ca762b134b5d9629c7a293adc7cf,Review of Economics of the Household,"1573-7152, 1569-5239",False,False
c17eb61d2459414abb077118ee01a687,Revista del Centro de Investigación. Universidad La Salle,"1405-6690, 1665-8612",False,False
c1a4d7c6868e4154a79544f8d22aff81,International Journal of Software Engineering and Its Applications,1738-9984,False,False
c21d9ad333654c0c9cd2c6d175bf1639,Revista Colombiana de Reumatología,0121-8123,False,False
c2246c6fc43b4d578d9e081770478ac0,Galle Medical Journal ,1391-7072,False,False
c29344bd835b4e2282ede1f238559207,Biology and Medicine,0974-8369,False,False
c2c4b99251a944dc8f4b16a4945935ef,Journal of experimental botany,"0022-0957, 1460-2431",False,False
c2cc70b21b9345fb853bbb5f05c33c06,Applied Physics Research,"1916-9639, 1916-9647",False,False
c2fc8a5876e245448ee6b6be979c2409,Zoomorphology (Berlin) ,"1432-234X, 0720-213X",False,False
c31c40f8815e474aabb637e8a2efd37a,Iraqi Journal for Electrical and Electronic Engineering,"2078-6069, 1814-5892",False,False
c31deaba450443558fb87c4dfaefca2b,Open Applied Informatics Journal,1874-1363,False,False
c324ec9cf15a4391b26742c190790167,Journal of Numerical Mathematics and Stochastics,2151-2302,False,False
c334e71978134cd78e6189e92ebf10af,Bonfring International Journal of Data Mining,"2277-5048, 2250-107X",False,False
c34c145e756d49ed840a387d06600d40,Ingeniería y Universidad,0123-2126,False,False
c3694721720d4fadafd23ea92e45c4cc,e-conservation Journal,2183-1335,False,False
c3766ad2d0804081a9b869fb224c5a13,Advances in Natural Science,"1715-7870, 1715-7862",False,False
c37c06a84f3f4a6e90f950bd2d1e20f1,"Climate research : Interactions of climate with organisms, ecosystems, and human societies","1616-1572, 0936-577X",False,False
c392322731464f6c9dfcf0d940bd0fbb,Mineralogy and Petrology,"0930-0708, 1438-1168",False,False
c395bc2b91214f4eb5027716879e9413,Open Respiratory Medicine Journal,1874-3064,False,False
c3b45e1123ef4fd89824ea9a97d17e84,Medizinische Genetik,"0936-5931, 1863-5490",False,False
c3bdcf37e80e4f00a4c4e1f253593e24,British Journal of Pharmaceutical Research,2231-2919,False,False
c3d55b4f9413423f8ebbaada599ca537,Human & Veterinary Medicine,"2066-7663, 2066-7655",False,False
c3dbf922aac94dc8b265ca78a527fb85,Brumal: Revista de Investigación sobre lo Fantástico,2014-7910,False,False
c429c4ea31a14be3aef65db57a5972e0,Advanced Biotech,"0973-0109, 2319-6750",False,False
c4388df747e14b1d8c127ee23326f60f,Smithiana Bulletin,1684-4130,False,False
c4414ba7c2e74fb6b70b22b30ddc10e4,Makara Seri Teknologi ,1693-6698,False,False
c44973aa825a45f7a7ff3eaa3d55358e,Revista Vanguardia Psicológica,2216-0701,False,False
c48775766736435ab16d7565858b0c85,World Journal of Gastrointestinal Pharmacology and Therapeutics,2150-5349,False,False
c4d45c74061d4d67929ff7b47b468028,Journal of Social and Economic Statistics,2285-388X,False,False
c4e03bc698bd48beafe8e91c47a2aeab,Boletín del Museo Chileno de Arte Precolombino,"0718-6894, 0716-1530",False,False
c5133bebd48045aea6edbbaae259477d,Journal of Vector Borne Diseases,XXXX-XXXX,False,False
c5185d4de4ae48b58660f6a4a5da032c,Acta Electrotechnica et Informatica ,XXXX-XXXX,False,False
c52e464b5fa040aba4999f498556e250,Latin American Journal of International Affairs ,0718-8552,False,False
c536618d1f9c460c8ed18a92a4e9da3b,"International Journal of Ad Hoc, Sensor & Ubiquitous Computing ","0976-1764, 0976-2205",False,False
c55293b2574e438aa8b1545178843ae0,"Jebat : Malaysian Journal of History, Politics and Strategic Studies ","2180-0251, 0126-5644",False,False
c5710b3bf0d34d45bcade4bfbbad98e5,Südslavistik Online,1868-0348,False,False
c57399a60de54c718787aff52abb9265,Journal of Agriculture and Social Sciences,"1814-960X, 1813-2235",False,False
c579a52e0e6546e2ae18c33f0cbfd321,Speleobiology Notes,1945-9211,False,False
c57a72f93cf640d3abcf8771e07a5ea1,Bitácora Urbano-Territorial,"2027-145X, 0124-7913",False,False
c638da812ce448bab4e66d9c54e20a69,Albanian Journal of Mathematics,1930-1235,False,False
c64fcfa3e2cd4388b326b6e6b43dce5a,Carte Italiane,0737-9412,False,False
c65a4059ee90431ba4e3443cc045ad7b,International Water Technology Journal,"2090-5432, 2090-5440",False,False
c65f94fac59c4e6788103e3839d5c1b7,Journal of Business Studies Quarterly ,"2156-8626, 2152-1034",False,False
c6687a2092fd42459fb7bd1dcfc766be,Journal of the Brazilian Society of Mechanical Sciences and Engineering,"1806-3691, 1678-5878",False,False
c699f64a5f0f4db9883cd6536bf5f3a3,Revista U.D.C.A Actualidad & Divulgación Científica,0123-4226,False,False
c6c7c52eb4ff4f858eb9c3cc131b2d96,Estudios de Economía,"0304-2758, 0718-5286",False,False
c6ea416dbac445fea01dab67c83771cb,Revista Noctua,2237-1443,False,False
c71fe48828874a6da7fbd53614b83561,Cercles : Revue Pluridisciplinaire du Monde Anglophone,1292-8968,False,False
c7255fc405b544318ef614bc2eecb3a7,Neurobiology of Disease,0969-9961,False,False
c750aebfae664eac9f67b6a7b1aab178,Design and Technology Education: An International Journal,"1360-1431, 2040-8633",False,False
c79f409f87aa40babe22bfa349c2bd46,Turkish Journal of Teacher Education,2147-5156,False,False
c7c5be867ad84128ae03dd53379d6d8e,Bayero Journal of Pure and Applied Sciences,2006-6996,False,False
c7c6823a9f4043fba00f0a2fdec5ec03,European Journal of ePractice,1988-625X,False,False
c873325f9a7d4dc0b3b18f65c6017c39,Systems Biology in Reproductive Medicine,"1939-6368, 1939-6376",False,False
c8c032a81e094cd5a14f36068468c365,"Marine and Coastal Fisheries : Dynamics, Management, and Ecosystem Science",1942-5120,False,False
c8de1b8b07534169885f876181b72b9e,World Journal of Urology,"0724-4983, 1433-8726",False,False
c8e6d4b9023a4ec68523b2502ee1e526,Journal of Biblical Perspectives in Leadership,1941-4692,False,False
c8ed371f97a4471bbf5c84d9e17eef62,Revista de la Universidad del Zulia ,0041-8811,False,False
c8f8a2ae73a443d885a2ea234533f510,Journal of Nephrology and Renal Transplantation,"1918-0268, 1918-025X",False,False
c914ec0a54934a6abbe421bf764b17fc,International Journal of Ayurvedic Medicine,0976-5921,False,False
c928147092e349d7899ee4ecc0451031,Open Environmental & Biological Monitoring Journal,1875-0400,False,False
c9844eaa7b27416bbea2aeeaa17d33eb,Global Health Governance,1939-2389,False,False
c99cf2d65ca84bae90d2585c2dd0f47d,International Journal of Current Research and Review,0975-5241,False,False
c9a34700c5ff444482ca0009b49e5591,Konvergencias,1669-9092,False,False
c9b510b40e86499ea22c0bee8dbd2171,Información Tecnológica,"0718-0764, 0716-8756",False,False
c9f3c6f915e14bbe92f3baea158463d5,Acta Silvae et Ligni,"2335-3953, 2335-3112",False,False
ca518128949f4a8db2b71da56baa5286,Journal of Management and Marketing Research ,1941-3408,False,False
ca9254e3ad2a42059c52e80b7fddd000,Revista Cultura y Religión,XXXX-XXXX,False,False
cab97e1bd78e4e91a5eea58e1c2f20f4,International Journal of Power Electronics and Drive Systems ,2088-8694,False,False
cad95074975f48f699e0d5492fc217e6,Biotechnology and Molecular Biology Reviews,1538-2273,False,False
cae7d96d98e34350809a8c70371e6038,Journal of Clinical and Experimental Research,"2320-348X, 2320-3811",False,False
caeb9f5609204473b435771298b5f0c1,Revista Iberoamericana de Arritmologia,1989-9777,False,False
cb06ee80f50240208a4a3fabfa050180,Afro-Ásia,0002-0591,False,False
cb126b2d85e54129854c2261b5cc7c86,Online Journal of Space Communication,1542-0639,False,False
cb25eeca167448f3b6d83df00fa6a939,Journal of Religion and Popular Culture,1703-289X,False,False
cb6af4606361497aa731d4a38b30c1e1,Contextos Clínicos,1983-3482,False,False
cb8db33ba09b44b990e381f9acae87b8,Eastern-European Journal of Enterprise Technologies,"1729-4061, 1729-3774",False,False
cb9044052ec84ff2a9bad7e74093dedc,Zeitschrift für Rheumatologie ,"0340-1855, 1435-1250",False,False
cb931ff4422441cfab41d908a1e24011,Revista Crítica Histórica,2177-9961,False,False
cb9c4b9575c44c00ae9ca674e4f953be,Open Biomedical Engineering Journal,1874-1207,False,False
cbb9eae94dd54e568d58b461a3cd39b1,4OR,"1619-4500, 1614-2411",False,False
cbe15771cfc740768264c618cf792172,Libros de la Corte.es,0000-0000,False,False
cbef6639bbb74e9a8043fab918049afe,Linguagem em (Dis)curso,1518-7632,False,False
cbf0d2e590f94dac896a95d1c1a1abf2,Bistua : Revista de la Facultad de Ciencias Básicas,0120-4211,False,False
cc2aebf4eb274a53a0613bcb394dba18,Journal of Islamic Architecture,"2356-4644, 2086-2636",False,False
cc6f766a5000458b86dfb443a302692f,Journal of Bioethical Inquiry,"1176-7529, 1872-4353",False,False
cc82909ca54548edb701291351525d6f,INVERTEBRATE BIOLOGY,"1744-7410, 1077-8306",False,False
ccbea8e5afe348c39f2c3b7d083e2e01,Acta Gastroenterológica Latinoamericana,0300-9033,False,False
ccd0f1947112461288a2b3c072347c84,Angiology,0003-3197,False,False
cceec12874ab44d5a4ddc9513559cb86,Asia-Pacific Journal of Social Sciences,"2229-5801, 0975-5942",False,False
cd07a34be48c4802a54615e656effa6b,Ondokuz Mayıs University Journal of Education ,1300-302X,False,False
cd1953e1d6c74a05895d9046529bd0b0,Journal of Electromagnetic Analysis and Applications,"1942-0730, 1942-0749",False,False
cd2b4be47fda4ae3a0b655395918cf2b,International Journal of Engineering and Technology,0975-4024,False,False
cd329e572c8142a5afb2247844932bf1,Journal of Asean Studies,"2338-1361, 2338-1353",False,False
cd3a94709ba04718a4d0628e0adf3898,Industrial Biotechnology,"1931-8421, 1550-9087",False,False
cda2217112e64410a044eecbbbfa6132,Journal of Nutrigenetics and Nutrigenomics,"1661-6758, 1661-6499",False,False
cdaa7d13e1f1448bb24bc3916e926d4a,Advances in Physiology Education,"1522-1229, 1043-4046",False,False
cdc088836e464b479b5849ac0adafa48,European Journal of Physics Education,1309-7202,False,False
cdcedbaca08945ae9837ea132c398d3e,QTimes Webmagazine,2038-3282,False,False
cdd92fcf5e4f4ebbac113e8280027bfa,International Journal of Plasma Science and Engineering,"1687-6253, 1687-6245",False,False
cdedc44f181b45a786699f3e147cda1e,Working Paper of Public Health,2279-9761,False,False
ce4293bd8d3b4ba0b057eb3598ab9a04,Interlitteraria,"1406-0701, 2228-4729",False,False
ce5f76b9d017451fb530ceb93defdf3e,Annales Philosophici,2067-3159,False,False
ce7ae1504f174d9a8a116a1352f42492,Mathematical notes of the Academy of Sciences of the USSR ,"0001-4346, 1573-8876",False,False
ce8ac81eb7c04d1ea0476e16f2a7beb2,Global Journal of Psychological Research,"2330-913X, 2334-2021",False,False
ce8d486fd81e403fa5fc6f36c385babf,Clinical Trials,"1740-7753, 1740-7745",False,False
ce9835ac02c54c33a08b837dfe231b74,TROPICAL MEDICINE AND INTERNATIONAL HEALTH,"1365-3156, 1360-2276",False,False
cedb56f9a6b541e296bce0219dcc8768,Mora (Buenos Aires) ,"1853-001X, 0328-8773",False,False
cef6a90aeb8f484eb96774adcb48d543,Cuadernos de Bioética,1132-1989,False,False
cefd738ec2574572bb66c5a96f567c5d,Social History of Medicine,"1477-4666, 0951-631X",False,False
cf281a4db9d24e6b8d8f58cdd215efc6,Shock Waves,"0938-1287, 1432-2153",False,False
cf366114c2904971bdb03cf163c21824,InterScience Place,1679-9844,False,False
cf41ef43032d4e4d8c3e94778515a7dc,Asian Journal of Occupational Therapy,1347-3484,False,False
cf5d15f39fa44b9684068aeee771101c,Educause Quarterly,1528-5324,False,False
cf9747fa9a7f4905a8b60e7d75c5ff11,LiBRI : Linguistic and Literary Broad Research and Innovation,2068-0627,False,False
cfafa6243a124860ad5882122874f960,Birth defects research. Developmental and reproductive toxicology,"1542-9741, 1542-9733",False,False
cffc73a7ee9d4568909331fdf8aec129,Ikala : Revista de Lenguaje y Cultura,"0123-3432, 2145-566X",False,False
cffcab2af2e1481ba92196984fa87790,Haemophilia,"1351-8216, 1365-2516",False,False
d010f3429184447c9e3769463a0d525f,Publications de l'Institut Mathématique.,0350-1302,False,False
d07a1333dd9344c4bb145011f3c68d15,International Journal of Biomedical Science,"1550-9702, 1555-2810",False,False
d07b8e5eba5f451ea43ad8fc49687cdc,"The Internet Journal of Asthma, Allergy and Immunology",1532-0642,False,False
d0990f07edbf4d15bd89d3406578ceec,Indian Journal of Otology,"0971-7749, 2249-9520",False,False
d12ed664184747d0af8ac7c85e14f1fb,Anuario Mexicano de Derecho Internacional,1870-4654,False,False
d15692395ff34f0e9a35ce5ffc468d9c,Journal of Applied Statistics,"1360-0532, 0266-4763",False,False
d156e0de9e6d4ee1a0dde54056a3496d,Acta Geologica Polonica,0001-5709,False,False
d15782f503614f63babff3ea92c823b4,Inflexions : a Journal for Research Creation,1916-5870,False,False
d163e0c09ba64e02b67eb4c2f53c113b,Open AIDS Journal,1874-6136,False,False
d16f2e2910444947a49235fe7ff48f66,DataCritica : International Journal of Critical Statistics,1933-7868,False,False
d1f71d48cbbb4f4e93d3a63bc276582e,Journal of Technology in Counseling,1527-6228,False,False
d21cd08147cb47a69c5c5683418a8eac,International Journal of Information Security (IJIS),"1615-5262, 1615-5270",False,False
d28e33c5e75349f098c109278f4badde,European Journal of General Dentistry,"2278-9626, 2320-4753",False,False
d2b7c3951fd0452387196db89480226e,Pejvad Journal,2322-2999,False,False
d2b93dad6a4d425895971eefaf285681,Indian Journal of Commerce & Management Studies,2229-5674,False,False
d2ddda5677174252bc65f22f0d792fe3,Journal of Advanced Studies in Topology,2090-388X,False,False
d2e376f637f04ccaa9c89aa61024b11b,Cancer Biotherapy & Radiopharmaceuticals,"1084-9785, 1557-8852",False,False
d3026ea0a11e49878f07c17583c8ad37,Literatura em Debate,1982-5625,False,False
d30f9dba22b64949bb515efbbb2df08a,Studia Linguistica Universitatis Iagellonicae Cracoviensis,"2083-4624, 1897-1059",False,False
d34a3e94cbc44d8aaceef3b87635c277,Magistro,2011-8643,False,False
d35a9eaf98374452855b60e6d003e2af,Periodica Mathematica Hungarica,"1588-2829, 0031-5303",False,False
d3a7d9d67afa4eaf97d83dd2a950c083,Ilmu Kelautan : Indonesian Journal of Marine Sciences,0853-7291,False,False
d3ad4f9c0a20410e94de512105f9b36d,International Journal of Research in Pharmacy and Science,2249-3522,False,False
d3bc116f150941a0b185c3e10e1bf03d,Seminaire Lotharingien de Combinatoire,1286-4889,False,False
